year,month,day,title
2005,11,12,Amman bombing claims director of epic Arab films
2005,11,11,Letters to the editor
2005,11,11,"Astronauts say ""beam"" would divert asteroids"
2005,11,4,Practice makes a perfect Spider-Man
2005,11,4,"The end has come, but The Force will live on"
2005,10,27,Your full guide to ghoulish goings-on
2005,10,23,Don't get sucked in by trendy vacuums
2005,10,22,All things creepy and crawly
2005,10,22,"Halloween treats, tricks and tips"
2005,10,20,"Mark your calendar for fall color, Halloween creepiness"
2005,10,19,Museum exhibit takes look back at tomorrow
2005,10,16,Visiting Norway princess writes her own fairy tales
2005,10,15,Where to get spooked (or just to get candy)
2005,10,14,Cheap dates
2005,10,13,"""Chewie"" to take oath, become U.S. citizen"
2005,10,11,Ex-child soldiers may sway Liberian election
2005,10,7,Cheap dates
2005,10,7,Fake dog testicles get less-than-noble prize
2005,9,30,Turin: Olympics in the piazza
2005,9,18,Critics' picks for the week of Sept. 18-25
2005,9,17,"Reviews of ""Eldest,"" ""Flush"" and ""High Rhulain"""
2005,9,15,Critic's picks: Books
2005,9,13,Martha cooking with Marcia Cross? That was a good one
2005,9,12,"Google exodus feared early on, e-mail reveals"
2005,9,11,Fall TV preview: Lineup reveals we have nothing to fear but fear itself
2005,9,7,Summer flicks: What went wrong?
2005,8,31,A pause in cinema's action
2005,8,28,Critics' picks for the week of Aug. 28-Sept. 4
2005,8,28,"U.S. Open: Federer, Agassi admire each other's work"
2005,8,26,"Singer, author team up for over-the-top adventures with Captain Underpants"
2005,8,21,Dig uncovers remains of Southern Oregon fort built 150 years ago
2005,8,20,Sold! Local product a big hit on QVC
2005,8,19,"For reporters, paper trail a dead end"
2005,8,12,Funny treatment of a serious subject: rock stars' deaths
2005,8,9,Top 20 at the box office
2005,8,8,Video-game melodies are going mainstream
2005,8,7,New stamp keeps sacrifices alive
2005,8,5,Cassini documents extremes of Saturn's moons
2005,8,2,Top 20 at the box office
2005,7,30,Calendar | Faith-related events
2005,7,29,Hollywood comes to Seafair: Torchlight parade Saturday night
2005,7,26,Top 20 at the box office
2005,7,23,Self-taught prodigy owes it all to Mac
2005,7,22,Backstage biography of Alec Guinness comes up short
2005,7,21,"""Scotty"" beamed up for the final time"
2005,7,20,"Scotty of ""Star Trek"" fame dies at his Redmond home"
2005,7,19,Hurricane Emily turns Cancun into tourist refugee camp
2005,7,17,"Missile defense in place in Alaska, but will it work?"
2005,7,17,Missile-defense history
2005,7,17,Beautiful burden
2005,7,16,"Coaching hoops, Part 2: Their goal at tourney is to see and be seen"
2005,7,15,"In Mexico City, being ""tacky"" actually is cool"
2005,7,14,Complete list of Emmy nominations
2005,7,14,Out-of-this-world discovery: giant planet with 3 suns
2005,7,13,Diverting our attention with sympathy and fear
2005,7,12,Top 20 at the box office
2005,7,1,Smoking deaths' cost to U.S. weighed
2005,6,28,Top 10 at the box office
2005,6,27,One true (replicated) ring: Collectibles big business
2005,6,27,"Humor, but no heart at Microsoft?"
2005,6,23,Bringing together children who have battled cancer
2005,6,22,"Romero bringing the ""Dead"" back to life — again"
2005,6,22,Movie-house giants merging
2005,6,21,Top 10 at the box office
2005,6,20,Pass the microwave popcorn: Poll says we prefer movies at home
2005,6,19,Grads: More jobs out there; pay lower
2005,6,17,The year ahead in video games
2005,6,17,Best sellers
2005,6,17,"Clever UW ads try to polish ""Return of the Dawgs"""
2005,6,14,Top 10 at the box office
2005,6,13,Revenge of the SIFF: Film festival still racks up record numbers
2005,6,10,"Visuals, if not narrative, spirit you away"
2005,6,10,Best sellers
2005,6,7,Top 10 at the box office
2005,6,3,Best sellers
2005,5,31,"Yes, the finales were riveting, but now here are the silly summer fills"
2005,5,30,Roomba vacuum inventor turns robots into reality
2005,5,30,German reportedly chosen next Airbus CEO
2005,5,29,N.Y. town treasures patriotic symbol of WWII
2005,5,28,Today's SIFF schedule
2005,5,27,Best sellers
2005,5,26,"Woman, 69, released in killing of spouse"
2005,5,24,Top 10 at the box office
2005,5,24,But their grooming habits might be similar
2005,5,22,Larry Stone's power rankings
2005,5,21,"Yes, ad-savvy Google scans your Gmail"
2005,5,21,"Internet pirates home in on ""Sith"""
2005,5,20,"Luke, you are my spudling"
2005,5,20,Best sellers
2005,5,20,"Not into SIFF or ""Star Wars""? Check out SAM and NWFF"
2005,5,20,What other critics are saying
2005,5,20,Family films
2005,5,20,Google revs its engines to show where it may be headed
2005,5,19,Star Wars: Episode III
2005,5,19,Letters to the editor
2005,5,18,"The Force is with Lucas in his ""Star Wars"" finale"
2005,5,18,"Wondering how to get ""Star Wars"" tickets?"
2005,5,18,More merchandise than you can shake a lightsaber at
2005,5,18,"Q&A with Darth Tater: Luke, you are my spudling"
2005,5,18,"""Star Wars"": Wait is part of journey"
2005,5,18,House OKs money for Homeland Security
2005,5,17,E3 Dispatches: How much is that PS3 going to set you back?
2005,5,15,Best sellers
2005,5,15,"Later, Vader: Lucas says yes, this really is last ""Star Wars"""
2005,5,15,Hayden Christensen: the man who would be Darth
2005,5,15,"Mark Hamill accepts his destiny, avoids the nostalgia trap"
2005,5,15,You never know who you might see at SIFF
2005,5,14,No rehab needed for e-mail addiction
2005,5,13,A look at Fort Lawton
2005,5,13,"""Star Wars"": the force that is indeed with us"
2005,5,11,Snohomish County offers building permits online
2005,5,10,"Seattle ""Apprentice"" bedazzled by fame?"
2005,5,9,A riveting tale on the ugliness of Bosnian war
2005,5,8,Best sellers
2005,5,8,"Maverick David Hackworth, 74, dies"
2005,5,7,A continuation of University Book Store Spiritual Readings series
2005,5,6,"Huff and puff: dance at Film Forum, ""Coffee and Cigarettes"" at Egyptian"
2005,5,6,"From the stage, to the big screen, to the little disc"
2005,5,5,Stolen Xbox leaves gap at complex in Redmond
2005,5,3,Entrepreneurs seek new ways to mine Web
2005,5,2,Microsoft learns to crawl
2005,5,1,Best sellers
2005,5,1,Trying to be true: SIFF highlights nonfiction films
2005,4,25,"Fierce, and darn cute: ""Lego Star Wars"""
2005,4,24,Best sellers
2005,4,21,"Lucas will be the draw at ""Star Wars"" event in Indiana"
2005,4,19,"In helping Iraq war victims, volunteer becomes one herself"
2005,4,17,What to expect at the multiplex in coming months
2005,4,17,"Web fan film expands ""Star Wars"" universe"
2005,4,17,Best sellers
2005,4,15,What other critics are saying
2005,4,8,Ticket alert: What's on sale this week
2005,4,8,"No ""Star Wars"" doesn't stop vigil outside theater"
2005,4,6,List of this year's additions to National Recording Registry
2005,4,6,Nirvana included in historic registry
2005,4,5,Medical reporting earns 4 Pulitzers
2005,4,2,"Stores use the marketing force for ""Star Wars"" collectibles"
2005,3,27,"""The Disappointment Artist"": A writer unafraid to dissect his muses"
2005,3,27,Local offerings
2005,3,25,"Robert Blake as a motorcycle cop, and some Oscar nominees"
2005,3,21,"""In My Country"": Film about South Africa took time"
2005,3,20,Spring Books: A world of reading pleasure is opening up
2005,3,14,Cool kickoff for wireless industry event
2005,3,12,"A & E Briefs: ""Star Wars"" turns to the dark side"
2005,3,2,Real superheroes: Artists of Portland's Mercury Studio
2005,2,28,Add pepperoni to Sony's online fantasy game
2005,2,27,Critical Choices: Jeffrey Overstreet uses movies to close the spiritual-secular gap
2005,2,27,Best sellers
2005,2,20,Best sellers
2005,2,18,Part circus/part theater partly works in Cirque's new show
2005,2,15,"Missile test fails again, U.S. says"
2005,2,15,A busy 2005-06 season for Seattle Symphony
2005,2,13,Best sellers
2005,2,13,"With ""Hitch,"" the comedic love doctor is in"
2005,2,4,Academy settles producer battle
2005,2,4,Viewers charm studio into releasing witch tales
2005,2,3,Comic creators converge on Seattle this weekend
2005,1,28,What other critics are saying
2005,1,24,Got PC blahs? Mod squad is on the case
2005,1,15,Singing praises of biodiesel
2005,1,9,Critics' picks for the week of Jan. 9-16
